Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2017-07-28,70.04,70.765,69.76,70.27,147721.0,0.0,1.0,69.911221592998,70.634888578363,69.631736412444,70.140798705597,147721.0
2017-07-27,70.08,70.72,70.06,70.43,189926.0,0.0,1.0,69.951148047363,70.589971317202,69.931184820181,70.300504523057,189926.0
2017-07-26,72.21,72.6,70.35,70.41,308406.0,0.0,1.0,72.077231742296,72.466514672354,70.220651614327,70.280541295874,308406.0
2017-07-25,71.58,72.97,70.37,72.35,934047.0,0.0,1.0,71.448390086048,72.83583437523,70.240614841509,72.216974332573,934047.0
2017-07-24,68.53,69.09,68.025,68.88,397998.0,0.0,1.0,68.403997940722,68.962968301831,67.899926454365,68.753354416415,397998.0
2017-07-21,69.87,69.87,68.27,68.55,262855.0,0.0,1.0,69.741534161947,69.741534161947,68.14447598735,68.423961167905,262855.0
2017-07-20,69.49,69.71,69.205,69.42,107172.0,0.0,1.0,69.362232845481,69.581828344488,69.07775685813,69.292361550342,107172.0
2017-07-19,68.48,69.55,68.01,69.3,228798.0,0.0,1.0,68.354089872766,69.422122527028,67.884954033978,69.172582187247,228798.0
2017-07-18,68.39,68.78,67.4367,68.31,161143.0,0.0,1.0,68.264255350445,68.653538280503,67.312708126793,68.184402441715,161143.0
2017-07-17,69.46,69.75,68.52,68.71,267095.0,0.0,1.0,69.332288004707,69.621754798853,68.394016327131,68.583666985364,267095.0
2017-07-14,68.03,69.82,67.715,69.56,280405.0,0.0,1.0,67.904917261161,69.691626093991,67.590496433037,69.432104140619,280405.0
2017-07-13,67.81,67.84,67.04,67.48,155389.0,0.0,1.0,67.685321762153,67.715266602927,66.916737515628,67.355928513643,155389.0
2017-07-12,68.55,69.14,67.85,67.9,255495.0,0.0,1.0,68.423961167905,69.012876369787,67.725248216518,67.775156284475,255495.0
2017-07-11,67.5,68.24,67.04,68.17,356799.0,0.0,1.0,67.375891740825,68.114531146576,66.916737515628,68.044659851438,356799.0
2017-07-10,66.94,67.85,66.58,67.49,361932.0,0.0,1.0,66.816921379716,67.725248216518,66.457583290432,67.365910127234,361932.0
2017-07-07,67.39,67.86,67.05,67.32,338291.0,0.0,1.0,67.266093991322,67.73522983011,66.92671912922,67.196222696183,338291.0
2017-07-06,67.98,68.35,66.845,67.15,276220.0,0.0,1.0,67.855009193204,68.22432889608,66.722096050599,67.026535265132,276220.0
2017-07-05,67.62,68.29,67.45,68.21,257555.0,0.0,1.0,67.49567110392,68.164439214533,67.325983672869,68.084586305803,257555.0
2017-07-03,67.87,68.445,67.46,67.88,134048.0,0.0,1.0,67.745211443701,68.319154225197,67.33596528646,67.755193057292,134048.0
2017-06-30,67.53,68.32,66.55,67.58,216219.0,0.0,1.0,67.405836581599,68.194384055306,66.427638449658,67.455744649555,216219.0
2017-06-29,68.55,68.55,67.1,67.32,262076.0,0.0,1.0,68.423961167905,68.423961167905,66.976627197176,67.196222696183,262076.0
2017-06-28,68.53,68.89,68.03,68.35,348886.0,0.0,1.0,68.403997940722,68.763336030007,67.904917261161,68.22432889608,348886.0
2017-06-27,68.78,69.0,67.98,68.02,266689.0,0.0,1.0,68.653538280503,68.87313377951,67.855009193204,67.894935647569,266689.0
2017-06-26,68.91,69.27,68.5,68.88,242813.0,0.0,1.0,68.783299257189,69.142637346473,68.374053099949,68.753354416415,242813.0
2017-06-23,69.01,69.1525,67.78,68.9,296560.0,0.0,1.0,68.883115393101,69.025353386777,67.65537692138,68.773317643598,296560.0
2017-06-22,67.68,69.04,67.2665,68.97,407259.0,0.0,1.0,67.555560785467,68.913060233875,67.14282106347,68.843188938736,407259.0
2017-06-21,68.24,68.37,66.92,66.98,202821.0,0.0,1.0,68.114531146576,68.244292123262,66.796958152534,66.856847834081,202821.0
2017-06-20,68.81,68.81,67.35,68.02,271966.0,0.0,1.0,68.683483121277,68.683483121277,67.226167536957,67.894935647569,271966.0
2017-06-19,69.51,69.94,68.285,68.99,308087.0,0.0,1.0,69.382196072663,69.811405457086,68.159448407737,68.863152165919,308087.0
2017-06-16,67.68,69.18,67.11,69.14,671368.0,0.0,1.0,67.555560785467,69.052802824152,66.986608810767,69.012876369787,671368.0
2017-06-15,69.05,69.69,68.36,68.6,408527.0,0.0,1.0,68.923041847466,69.561865117305,68.234310509671,68.473869235861,408527.0
2017-06-14,69.86,70.52,69.38,69.99,432728.0,0.0,1.0,69.731552548356,70.390339045378,69.252435095977,69.861313525042,432728.0
2017-06-13,70.15,70.29,69.54,69.84,207053.0,0.0,1.0,70.021019342502,70.160761932779,69.412140913437,69.711589321174,207053.0
2017-06-12,70.96,71.5,69.68,70.07,348889.0,0.0,1.0,70.829530043392,71.368537177319,69.551883503714,69.941166433772,348889.0
2017-06-09,70.72,71.4,70.6,70.89,269037.0,0.0,1.0,70.589971317202,71.268721041406,70.470191954108,70.759658748253,269037.0
2017-06-08,69.26,70.71,68.8875,70.52,240333.0,0.0,1.0,69.132655732882,70.579989703611,68.760840626609,70.390339045378,240333.0
2017-06-07,69.39,70.25,68.75,69.32,278956.0,0.0,1.0,69.262416709568,70.120835478414,68.623593439729,69.19254541443,278956.0
2017-06-06,69.15,69.84,68.63,69.27,211043.0,0.0,1.0,69.022857983379,69.711589321174,68.503814076635,69.142637346473,211043.0
2017-06-05,69.67,70.2,69.33,69.63,212719.0,0.0,1.0,69.541901890123,70.070927410458,69.202527028021,69.501975435758,212719.0
2017-06-02,69.24,70.56,68.795,69.63,230333.0,0.0,1.0,69.1126925057,70.430265499743,68.66851070089,69.501975435758,230333.0
2017-06-01,68.34,69.16,67.82,69.14,190147.0,0.0,1.0,68.214347282489,69.03283959697,67.695303375745,69.012876369787,190147.0
2017-05-31,67.9,68.368,66.79,68.12,277990.0,0.0,1.0,67.775156284475,68.242295800544,66.667197175848,67.994751783482,277990.0
2017-05-30,68.15,68.18,67.55,67.78,121063.0,0.0,1.0,68.024696624255,68.054641465029,67.425799808781,67.65537692138,121063.0
