Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2017-07-31,39.94,40.66,39.9,40.45,26487309.0,0.0,1.0,39.94,40.66,39.9,40.45,26487309.0
2017-07-28,39.35,39.6,39.14,39.52,19597023.0,0.0,1.0,39.35,39.6,39.14,39.52,19597023.0
2017-07-27,40.15,40.25,38.87,39.43,51152541.0,0.0,1.0,40.15,40.25,38.87,39.43,51152541.0
2017-07-26,39.63,39.97,39.15,39.35,25233401.0,0.0,1.0,39.63,39.97,39.15,39.35,25233401.0
2017-07-25,39.65,39.92,39.49,39.75,17776104.0,0.0,1.0,39.65,39.92,39.49,39.75,17776104.0
2017-07-24,39.65,39.7,39.26,39.47,11163043.0,0.0,1.0,39.65,39.7,39.26,39.47,11163043.0
2017-07-21,39.38,40.0,39.34,39.63,11303350.0,0.0,1.0,39.38,40.0,39.34,39.63,11303350.0
2017-07-20,39.34,39.695,39.17,39.49,13865424.0,0.0,1.0,39.34,39.695,39.17,39.49,13865424.0
2017-07-19,39.26,39.36,38.84,39.34,10579462.0,0.0,1.0,39.26,39.36,38.84,39.34,10579462.0
2017-07-18,39.29,39.3,38.8,39.18,11863937.0,0.0,1.0,39.29,39.3,38.8,39.18,11863937.0
2017-07-17,39.12,39.33,39.06,39.2,10541922.0,0.0,1.0,39.12,39.33,39.06,39.2,10541922.0
2017-07-14,39.46,39.49,38.62,39.2,19660762.0,0.0,1.0,39.46,39.49,38.62,39.2,19660762.0
2017-07-13,39.06,39.36,39.04,39.31,15948090.0,0.0,1.0,39.06,39.36,39.04,39.31,15948090.0
2017-07-12,39.23,39.305,38.99,39.02,13072292.0,0.0,1.0,39.23,39.305,38.99,39.02,13072292.0
2017-07-11,38.74,38.98,38.62,38.77,19423160.0,0.0,1.0,38.74,38.98,38.62,38.77,19423160.0
2017-07-10,38.56,38.95,38.51,38.76,13607352.0,0.0,1.0,38.56,38.95,38.51,38.76,13607352.0
2017-07-07,38.3,38.74,38.25,38.57,16871070.0,0.0,1.0,38.3,38.74,38.25,38.57,16871070.0
2017-07-06,38.51,38.59,38.14,38.25,13777383.0,0.0,1.0,38.51,38.59,38.14,38.25,13777383.0
2017-07-05,38.51,38.77,38.295,38.71,19543467.0,0.0,1.0,38.51,38.77,38.295,38.71,19543467.0
2017-07-03,39.08,39.25,38.32,38.36,11541722.0,0.0,1.0,39.08,39.25,38.32,38.36,11541722.0
2017-06-30,39.13,39.15,38.75,38.92,17382969.0,0.157,1.0,39.13,39.15,38.75,38.92,17382969.0
2017-06-29,39.57,39.77,38.28,38.87,24369742.0,0.0,1.0,39.411019269647,39.610215727922,38.126202113775,38.713831665686,24369742.0
2017-06-28,39.27,40.0,39.18,39.86,17452049.0,0.0,1.0,39.112224582235,39.839291654938,39.022586176011,39.699854134145,17452049.0
2017-06-27,39.51,39.6,39.09,39.25,24875832.0,0.0,1.0,39.351260332165,39.440898738388,38.932947769788,39.092304936408,24875832.0
2017-06-26,39.68,39.75,39.165,39.59,17248629.0,0.0,1.0,39.520577321698,39.590296082094,39.007646441641,39.430938915475,17248629.0
2017-06-23,39.93,39.9689,39.35,39.5,25347297.0,0.0,1.0,39.769572894542,39.808316605676,39.191903165545,39.341300509251,25347297.0
2017-06-22,40.34,40.585,39.92,39.94,18525327.0,0.0,1.0,40.177925634005,40.421941295391,39.759613071628,39.779532717455,18525327.0
2017-06-21,40.4,40.53,40.01,40.28,20095696.0,0.0,1.0,40.237684571487,40.367162269366,39.849251477851,40.118166696522,20095696.0
2017-06-20,40.5,41.01,39.92,40.39,27636421.0,0.0,1.0,40.337282800624,40.845233769225,39.759613071628,40.227724748573,27636421.0
2017-06-19,41.42,41.915,41.2,41.8,14818659.0,0.0,1.0,41.253586508688,41.746597742918,41.034470404586,41.63205977941,14818659.0
2017-06-16,41.17,41.345,40.68,41.28,26534263.0,0.0,1.0,41.004590935845,41.178887836835,40.516559613072,41.114148987896,26534263.0
2017-06-15,40.94,41.52,40.89,41.44,12121558.0,0.0,1.0,40.775515008829,41.353184737825,40.72571589426,41.273506154515,12121558.0
2017-06-14,41.41,41.41,40.86,41.09,11982587.0,0.0,1.0,41.243626685774,41.243626685774,40.695836425519,40.924912352535,11982587.0
2017-06-13,40.79,41.27,40.78,41.21,11305777.0,0.0,1.0,40.626117665123,41.104189164982,40.616157842209,41.0444302275,11305777.0
2017-06-12,40.56,41.52,40.56,40.975,15386413.0,0.0,1.0,40.397041738107,41.353184737825,40.397041738107,40.810374389027,15386413.0
2017-06-09,40.92,41.06,40.48,40.69,20306174.0,0.0,1.0,40.755595363001,40.895032883794,40.317363154797,40.526519435985,20306174.0
2017-06-08,41.81,41.9,40.73,40.94,25086048.0,0.0,1.0,41.642019602324,41.731658008547,40.56635872764,40.775515008829,25086048.0
2017-06-07,41.79,41.96,41.64,41.89,11961040.0,0.0,1.0,41.622099956496,41.79141694603,41.47270261279,41.721698185633,11961040.0
2017-06-06,41.83,41.85,41.55,41.72,12388982.0,0.0,1.0,41.661939248151,41.681858893979,41.383064206567,41.5523811961,12388982.0
2017-06-05,42.13,42.18,41.54,41.81,13938873.0,0.0,1.0,41.960733935563,42.010533050132,41.373104383653,41.642019602324,13938873.0
2017-06-02,41.7,42.17,41.55,41.99,17307360.0,0.0,1.0,41.532461550273,42.000573227218,41.383064206567,41.821296414771,17307360.0
2017-06-01,41.63,41.8264,41.46,41.66,17380425.0,0.0,1.0,41.462742789876,41.658353711902,41.293425800343,41.492622258618,17380425.0
2017-05-31,41.11,41.71,41.07,41.69,25258526.0,0.0,1.0,40.944831998362,41.542421373186,40.904992706707,41.522501727359,25258526.0
2017-05-30,41.03,41.64,40.875,41.1,24450215.0,0.0,1.0,40.865153415052,41.47270261279,40.710776159889,40.934872175448,24450215.0
